epc,rssi,phase,beam_id,frequency,time
3035345E3C1BDD999C8308A8,-627,27,0,866900000,1572351170.1564019
3035345E3C4746D99C832F12,-762,23,0,866900000,1572351170.161268
3035345E3C1BD4599C8308A6,-729,12,0,866900000,1572351170.165493
3035345E3C422BD99C832979,-669,36,0,866900000,1572351170.172449
3035345E3C3B8C999C83219C,-634,45,0,866900000,1572351170.173275
E28011700000020D350CE1BE,-634,47,0,866900000,1572351170.1843
3035345E3C44B1999C832C92,-680,42,0,866900000,1572351170.1874812
E28011700000020D350CABCF,-674,11,0,866900000,1572351170.197227
3035345E3C1B76599C83082A,-694,49,0,866900000,1572351170.2021089
30347A1200000120E94D17F6,-669,56,0,866900000,1572351170.2041225
3035345E3C43E2D99C832B07,-719,10,0,866900000,1572351170.213183
E28011700000020D350CABEF,-674,36,0,866900000,1572351170.2187278
E28011700000020D350CC58F,-729,22,0,866900000,1572351170.2226071
3035345E3C3B2C999C832129,-710,48,0,866900000,1572351170.2287009
3035345E3C46EED99C832EF0,-729,27,0,866900000,1572351170.2336109
3035345E3C44B1999C832C8E,-770,12,0,866900000,1572351170.236156
E28011700000020D350CC400,-659,25,0,866900000,1572351170.2413301
3035345E3C1FE7D99C830AE3,-701,15,0,866900000,1572351170.2470849
3035345E3C46C7999C832ED5,-649,2,0,866900000,1572351170.252274
3035345E3C428F999C8329E4,-729,31,0,866900000,1572351170.256243
E28011700000020D350CAB2F,-741,52,0,866900000,1572351170.25714
E28011700000020D350CABFF,-741,6,0,866900000,1572351170.26301
E28011700000020D350CABCF,-680,58,0,866900000,1572351170.282306
3035345E3C428F999C8329E4,-729,26,0,866900000,1572351170.286758
3035345E3C3B38199C83212A,-627,7,0,866900000,1572351170.29245
3035345E3C3B8C999C83219C,-634,14,0,866900000,1572351170.2978132
3035345E3C44B1999C832C8E,-729,14,0,866900000,1572351170.303516
3035345E3C475A199C832F1D,-729,3,0,866900000,1572351170.3082561
3035345E3C4751D99C832F1A,-669,5,0,866900000,1572351170.312116
3035345E3C4694199C832E70,-669,25,0,866900000,1572351170.314125
3035345E3C1AE0199C8307E0,-729,16,0,866900000,1572351170.3235269
3035345E3C4750199C832F19,-735,37,0,866900000,1572351170.328259
E28011700000020D350CE1BE,-649,23,0,866900000,1572351170.332181
3035345E3C2C8CE54F4F3DA9,-779,5,0,866900000,1572351170.3371868
3035345E3C1ED0599C830A86,-694,40,0,866900000,1572351170.3420658
30347A1200000120E94D17F6,-674,55,0,866900000,1572351170.3461068
3035345E3C475A199C832F1C,-687,18,0,866900000,1572351170.3508801
E28011700000020D350CABFF,-770,18,0,866900000,1572351170.354302
3035345E3C3B2C999C832129,-701,29,0,866900000,1572351170.3571124
3035345E3C46C7999C832ED5,-627,41,0,866900000,1572351170.3669288
E28011700000020D350CC58F,-687,30,0,866900000,1572351170.370181
3035345E3C468ED99C832E6E,-649,49,0,866900000,1572351170.3801012
3035345E3C44AF599C832C88,-762,14,0,866900000,1572351170.3862948
3035345E3C44B1999C832C8F,-680,51,0,866900000,1572351170.39018
3035345E3C3B89999C832194,-659,47,0,866900000,1572351170.3942099
3035345E3C1B76599C83082A,-701,25,0,866900000,1572351170.399167
E28011700000020D350CAB2F,-669,17,0,866900000,1572351170.403203
3035345E3C4693599C832E6F,-674,18,0,866900000,1572351170.407201
3035345E3C3A32599C832070,-754,14,0,866900000,1572351170.412103
3035345E3C3B8C999C83219B,-649,37,0,866900000,1572351170.4166772
3035345E3C1FE7D99C830AE3,-694,30,0,866900000,1572351170.4173641
E28011700000020D350CC400,-687,2,0,866900000,1572351170.4283352
3035345E3C3D13D99C832318,-741,8,0,866900000,1572351170.429352
3035345E3C2A676E4C1A8343,-719,34,0,866900000,1572351170.438446
3035345E3C422BD99C832979,-659,14,0,866900000,1572351170.449374
3035345E3C46EED99C832EF0,-719,62,0,866900000,1572351170.4543312
3035345E3C3B8CD99C83219D,-687,2,0,866900000,1572351170.456664
E28011700000020D350CABCF,-620,48,1,866900000,1572351170.4813411
E28011700000020D350CABFF,-634,56,1,866900000,1572351170.4854429
E28011700000020D350CC400,-566,39,1,866900000,1572351170.4923232
30347A1200001ABCBC2242D9,-669,28,1,866900000,1572351170.497508
E28011700000020D350CABDF,-710,29,1,866900000,1572351170.5053198
3035345E3C2A676E4C1A8343,-729,8,1,866900000,1572351170.5061722
E28011700000020D350CABEF,-694,35,1,866900000,1572351170.519417
E28011700000020D350CC400,-581,36,1,866900000,1572351170.523524
E28011700000020D350CABFF,-641,2,1,866900000,1572351170.5274491
E28011700000020D350CC59F,-641,42,1,866900000,1572351170.533288
E28011700000020D350CABCF,-620,40,1,866900000,1572351170.537058
30347A1200001ABCBC2242D9,-669,0,1,866900000,1572351170.5432372
3035345E3C2A676E4C1A8343,-694,41,1,866900000,1572351170.556119
E28011700000020D350CABDF,-729,25,1,866900000,1572351170.5564642
E28011700000020D350CAB2F,-581,41,0,866900000,1572351170.5772438
3035345E3C1AE0199C8307E0,-729,1,0,866900000,1572351170.582249
3035345E3C422C199C83297A,-669,43,0,866900000,1572351170.586133
3035345E3C3B8C999C83219B,-641,52,0,866900000,1572351170.5902872
3035345E3C1B76599C83082A,-687,40,0,866900000,1572351170.5992286
3035345E3C40DE199C832860,-710,55,0,866900000,1572351170.603252
E28011700000020D350CAB3F,-669,17,0,866900000,1572351170.6091242
E28011700000020D350CC400,-687,55,0,866900000,1572351170.613089
3035345E3C422BD99C832979,-649,6,0,866900000,1572351170.618006
3035345E3C422BD99C832978,-687,12,0,866900000,1572351170.622665
30347A1200000120E94D17F6,-687,58,0,866900000,1572351170.626168
E28011700000020D350CE1BE,-747,16,0,866900000,1572351170.6307929
3035345E3C3B89999C832194,-649,48,0,866900000,1572351170.635734
3035345E3C3BC5999C8321FC,-710,25,0,866900000,1572351170.639328
E28011700000020D350CC59F,-754,23,0,866900000,1572351170.6442206
E28011700000020D350CABCF,-741,61,0,866900000,1572351170.655426
3035345E3C44B1999C832C8E,-789,9,0,866900000,1572351170.660126
3035345E3C2C8D6F3C818345,-735,37,0,866900000,1572351170.664042
3035345E3C1E2D599C830A2A,-641,62,0,866900000,1572351170.669148
3035345E3C4116199C8328C4,-659,61,0,866900000,1572351170.6730518
3035345E3C39F2D99C83201D,-735,39,0,866900000,1572351170.675138
E28011700000020D350CC58F,-649,60,0,866900000,1572351170.686817
3035345E3C3B8B599C832199,-735,12,0,866900000,1572351170.6922922
3035345E3C46EED99C832EF0,-710,56,0,866900000,1572351170.7004368
3035345E3C2B40999C8314BE,-701,37,0,866900000,1572351170.703284
3035345E3C212C999C830BA8,-649,37,0,866900000,1572351170.708205
3035345E3C1FE7D99C830AE3,-729,7,0,866900000,1572351170.71309
3035345E3C3B8CD99C83219D,-687,7,0,866900000,1572351170.7201338
E28011700000020D350CABEF,-669,2,0,866900000,1572351170.726264
3035345E3C3E74999C8324A1,-659,60,0,866900000,1572351170.731296
3035345E3C3B8C999C83219C,-649,22,0,866900000,1572351170.734241
3035345E3C3AA0D99C8320A0,-747,38,0,866900000,1572351170.750792
E28011700000020D350CABFF,-729,60,0,866900000,1572351170.754409
E28011700000020D350CABDF,-779,16,0,866900000,1572351170.764436
3035345E3C428F999C8329E4,-762,55,0,866900000,1572351170.765147
3035345E3C4116199C8328C4,-674,53,0,866900000,1572351170.786273
3035345E3C428F999C8329E4,-747,56,0,866900000,1572351170.791256
E28011700000020D350CC400,-687,39,0,866900000,1572351170.795072
30347A1200000120E94D17F6,-701,55,0,866900000,1572351170.7990556
E28011700000020D350CAB2F,-609,30,0,866900000,1572351170.803125
3035345E3C422BD99C832979,-659,57,0,866900000,1572351170.8071208
3035345E3C1FE7D99C830AE3,-701,4,0,866900000,1572351170.812096
3035345E3C3B89D99C832195,-659,31,0,866900000,1572351170.816915
3035345E3C3B8B599C832199,-735,5,0,866900000,1572351170.827606
3035345E3C1E2D599C830A2A,-641,57,0,866900000,1572351170.8314831
3035345E3C3E74999C8324A1,-649,59,0,866900000,1572351170.8355148
3035345E3C1AE0199C8307E0,-719,59,0,866900000,1572351170.8402689
E28011700000020D350CC58F,-659,55,0,866900000,1572351170.844125
3035345E3C44B1999C832C8E,-770,56,0,866900000,1572351170.848216
3035345E3C4227999C832976,-701,46,0,866900000,1572351170.851159
3035345E3C3B89999C832194,-641,41,0,866900000,1572351170.862259
