beam_id,epc,frequency,phase,rssi,time
0,E28011700000020EC2506857,866900000,34,-506,1570716050.642526
0,E28011700000020EC2506957,866900000,52,-529,1570716050.647491
0,E28011700000020EC250705D,866900000,48,-348,1570716050.651516
0,E28011700000020EC2507057,866900000,58,-573,1570716050.6545131
0,E28011700000020EC250705C,866900000,24,-418,1570716050.668764
0,E28011700000020EC250715C,866900000,24,-400,1570716050.669625
0,E28011700000020EC2506956,866900000,19,-418,1570716050.6819901
0,E28011700000020EC250695D,866900000,23,-453,1570716050.6827161
1,E28011700000020EC2506957,866900000,12,-548,1570716050.7006938
1,E28011700000020EC2506857,866900000,40,-393,1570716050.704509
1,E28011700000020EC250695D,866900000,40,-469,1570716050.710516
1,E28011700000020EC2506956,866900000,41,-368,1570716050.714484
1,E28011700000020EC2507056,866900000,38,-538,1570716050.7154946
1,E28011700000020EC250705C,866900000,54,-598,1570716050.725659
1,E28011700000020EC2507057,866900000,3,-513,1570716050.7307806
1,E28011700000020EC250695C,866900000,27,-379,1570716050.7378561
1,E28011700000020EC250715C,866900000,9,-446,1570716050.739883
1,E28011700000020EC250705D,866900000,12,-478,1570716050.749999
1,E28011700000020EC2507056,866900000,31,-521,1570716050.7537858
1,E28011700000020EC2506857,866900000,46,-386,1570716050.75865
1,E28011700000020EC250705C,866900000,59,-548,1570716050.7605171
1,E28011700000020EC250695C,866900000,20,-386,1570716050.7696464
1,E28011700000020EC2506956,866900000,49,-368,1570716050.774506
1,E28011700000020EC2507057,866900000,11,-521,1570716050.7785099
1,E28011700000020EC250715C,866900000,11,-478,1570716050.7834868
1,E28011700000020EC250705D,866900000,15,-428,1570716050.7896369
1,E28011700000020EC250695D,866900000,34,-488,1570716050.790776
1,E28011700000020EC2506957,866900000,9,-554,1570716050.796593
0,E28011700000020EC2507056,866900000,49,-521,1570716050.81708
0,E28011700000020EC250705C,866900000,47,-393,1570716050.821776
0,E28011700000020EC2506956,866900000,9,-358,1570716050.825645
0,E28011700000020EC2506857,866900000,47,-418,1570716050.834668
0,E28011700000020EC250715C,866900000,8,-340,1570716050.8365152
0,E28011700000020EC250705D,866900000,20,-368,1570716050.8465462
0,E28011700000020EC250695C,866900000,62,-386,1570716050.850504
0,E28011700000020EC2507057,866900000,49,-538,1570716050.8554962
0,E28011700000020EC250695D,866900000,9,-446,1570716050.856482
0,E28011700000020EC2506957,866900000,61,-494,1570716050.863494
0,E28011700000020EC2507056,866900000,43,-548,1570716050.874999
0,E28011700000020EC250715C,866900000,63,-348,1570716050.884934
0,E28011700000020EC2506956,866900000,7,-348,1570716050.8897688
0,E28011700000020EC250705D,866900000,30,-379,1570716050.8956301
0,E28011700000020EC2507057,866900000,59,-521,1570716050.89851
0,E28011700000020EC250695C,866900000,49,-440,1570716050.902736
0,E28011700000020EC250705C,866900000,59,-393,1570716050.906506
0,E28011700000020EC2506857,866900000,54,-409,1570716050.910491
0,E28011700000020EC2506957,866900000,3,-488,1570716050.9155009
0,E28011700000020EC250695D,866900000,2,-460,1570716050.920473
1,E28011700000020EC250695C,866900000,26,-373,1570716050.937887
1,E28011700000020EC250705C,866900000,22,-428,1570716050.942115
1,E28011700000020EC250705D,866900000,20,-326,1570716050.946936
1,E28011700000020EC2506957,866900000,0,-548,1570716050.9527614
1,E28011700000020EC2507057,866900000,37,-513,1570716050.95866
1,E28011700000020EC2506857,866900000,49,-393,1570716050.962519
1,E28011700000020EC2507056,866900000,2,-460,1570716050.9676962
1,E28011700000020EC250715C,866900000,58,-538,1570716050.97052
1,E28011700000020EC2506956,866900000,12,-434,1570716050.9805188
1,E28011700000020EC250695D,866900000,7,-589,1570716050.98755
1,E28011700000020EC2506956,866900000,14,-453,1570716050.990497
1,E28011700000020EC250705C,866900000,29,-409,1570716050.9928286
1,E28011700000020EC2507056,866900000,59,-460,1570716051.001698
1,E28011700000020EC250695C,866900000,7,-358,1570716051.0060868
1,E28011700000020EC250695D,866900000,60,-634,1570716051.0099132
1,E28011700000020EC250705D,866900000,9,-326,1570716051.013937
1,E28011700000020EC2506857,866900000,48,-418,1570716051.016874
1,E28011700000020EC2506957,866900000,58,-521,1570716051.0246642
1,E28011700000020EC2507057,866900000,44,-513,1570716051.028515
1,E28011700000020EC250715C,866900000,33,-548,1570716051.0295
0,E28011700000020EC2506956,866900000,48,-368,1570716051.055615
0,E28011700000020EC2506857,866900000,1,-409,1570716051.0617929
0,E28011700000020EC2507057,866900000,24,-446,1570716051.066766
0,E28011700000020EC250705C,866900000,15,-428,1570716051.070792
0,E28011700000020EC250705D,866900000,24,-581,1570716051.077961
0,E28011700000020EC250715C,866900000,9,-400,1570716051.084151
0,E28011700000020EC250695C,866900000,17,-500,1570716051.088786
0,E28011700000020EC2506957,866900000,22,-460,1570716051.0946374
0,E28011700000020EC2506956,866900000,41,-379,1570716051.098527
0,E28011700000020EC2507057,866900000,25,-440,1570716051.104616
0,E28011700000020EC250715C,866900000,2,-409,1570716051.109495
0,E28011700000020EC250695D,866900000,23,-478,1570716051.1125
0,E28011700000020EC250705C,866900000,16,-446,1570716051.1174872
0,E28011700000020EC250695C,866900000,8,-500,1570716051.121483
0,E28011700000020EC2506957,866900000,26,-446,1570716051.125664
0,E28011700000020EC2506857,866900000,9,-418,1570716051.127868
0,E28011700000020EC250705D,866900000,49,-548,1570716051.1346636
1,E28011700000020EC2506857,866900000,31,-440,1570716051.156759
1,E28011700000020EC250715C,866900000,4,-598,1570716051.158645
1,E28011700000020EC2507056,866900000,46,-488,1570716051.166646
1,E28011700000020EC250705C,866900000,38,-379,1570716051.171629
1,E28011700000020EC250695C,866900000,37,-368,1570716051.1755168
1,E28011700000020EC2507057,866900000,56,-494,1570716051.1804938
1,E28011700000020EC2506957,866900000,59,-488,1570716051.184482
1,E28011700000020EC250705D,866900000,36,-326,1570716051.1884842
1,E28011700000020EC2506956,866900000,43,-529,1570716051.192672
1,E28011700000020EC2507056,866900000,48,-478,1570716051.2058828
1,E28011700000020EC250695C,866900000,36,-373,1570716051.215085
1,E28011700000020EC250705C,866900000,41,-368,1570716051.2189438
1,E28011700000020EC250705D,866900000,34,-319,1570716051.2227998
1,E28011700000020EC2506857,866900000,26,-428,1570716051.2276669
1,E28011700000020EC2507057,866900000,4,-488,1570716051.231518
1,E28011700000020EC2506956,866900000,40,-500,1570716051.235742
1,E28011700000020EC250695D,866900000,9,-649,1570716051.242516
1,E28011700000020EC2506957,866900000,6,-478,1570716051.243537
1,E28011700000020EC250715C,866900000,2,-609,1570716051.2494762
0,E28011700000020EC2506857,866900000,48,-386,1570716051.273865
0,E28011700000020EC2506957,866900000,60,-393,1570716051.279943
0,E28011700000020EC250705D,866900000,47,-428,1570716051.2838788
0,E28011700000020EC2507057,866900000,6,-379,1570716051.296639
0,E28011700000020EC250695D,866900000,31,-460,1570716051.300735
0,E28011700000020EC250715C,866900000,52,-418,1570716051.3015294
0,E28011700000020EC2507056,866900000,38,-641,1570716051.313501
0,E28011700000020EC250695C,866900000,55,-460,1570716051.3154821
0,E28011700000020EC250705C,866900000,9,-469,1570716051.328856
0,E28011700000020EC250695D,866900000,29,-453,1570716051.3410509
0,E28011700000020EC2507057,866900000,15,-368,1570716051.347095
0,E28011700000020EC250715C,866900000,47,-418,1570716051.3527546
0,E28011700000020EC250705D,866900000,47,-418,1570716051.354825
0,E28011700000020EC250695C,866900000,48,-469,1570716051.362633
0,E28011700000020EC2506857,866900000,57,-393,1570716051.3668802
0,E28011700000020EC2506957,866900000,13,-368,1570716051.371667
0,E28011700000020EC2507056,866900000,43,-614,1570716051.3755212
0,E28011700000020EC250705C,866900000,58,-488,1570716051.377501
1,E28011700000020EC250715C,866900000,48,-649,1570716051.401601
1,E28011700000020EC250705C,866900000,47,-358,1570716051.40711
1,E28011700000020EC2507057,866900000,39,-453,1570716051.409008
1,E28011700000020EC250695D,866900000,60,-620,1570716051.415084
1,E28011700000020EC2507056,866900000,51,-469,1570716051.428589
1,E28011700000020EC2506956,866900000,17,-488,1570716051.432576
1,E28011700000020EC250695C,866900000,15,-418,1570716051.437629
1,E28011700000020EC250705D,866900000,20,-373,1570716051.4415019
1,E28011700000020EC2506857,866900000,59,-609,1570716051.449493
1,E28011700000020EC2506957,866900000,40,-440,1570716051.453482
1,E28011700000020EC2506956,866900000,12,-500,1570716051.4637928
1,E28011700000020EC2507057,866900000,59,-453,1570716051.4687278
1,E28011700000020EC2506857,866900000,25,-573,1570716051.4737132
1,E28011700000020EC2507056,866900000,50,-469,1570716051.4778302
1,E28011700000020EC250715C,866900000,9,-669,1570716051.4829838
1,E28011700000020EC250705D,866900000,11,-418,1570716051.487822
1,E28011700000020EC2506957,866900000,49,-434,1570716051.4936378
1,E28011700000020EC250695D,866900000,20,-614,1570716051.494483
1,E28011700000020EC250695C,866900000,59,-460,1570716051.500705
1,E28011700000020EC250705C,866900000,48,-460,1570716051.505633
0,E28011700000020EC2506857,866900000,6,-488,1570716051.526769
0,E28011700000020EC250695D,866900000,14,-434,1570716051.5308511
0,E28011700000020EC250705C,866900000,61,-478,1570716051.534625
0,E28011700000020EC250715C,866900000,48,-434,1570716051.5388749
0,E28011700000020EC250705D,866900000,51,-494,1570716051.5437398
0,E28011700000020EC2507057,866900000,26,-319,1570716051.547785
